
     Distance from Motionless Ion, mkm ( Entries 424 )

2.977443e+01, 2.526278e+01, 2.689041e+01, 2.279918e+01, 2.338929e+01, 2.326644e+01, 2.439580e+01, 3.099464e+01, 2.418575e+01, 2.576275e+01
4.172136e+01, 2.545910e+01, 3.264684e+01, 2.736796e+01, 2.974959e+01, 3.905390e+01, 2.696413e+01, 4.018634e+01, 2.908260e+01, 3.137369e+01
3.364763e+01, 2.857309e+01, 3.078674e+01, 3.872330e+01, 3.287845e+01, 3.905732e+01, 3.016782e+01, 3.237887e+01, 3.623831e+01, 3.418564e+01
3.711168e+01, 3.164868e+01, 3.766630e+01, 3.523865e+01, 3.493057e+01, 3.293784e+01, 3.599911e+01, 3.579219e+01, 3.633916e+01, 3.397836e+01
2.848920e+01, 3.378143e+01, 3.473125e+01, 1.927800e+01, 3.517189e+01, 3.424737e+01, 2.427315e+01, 2.416250e+01, 2.736640e+01, 3.242072e+01
2.517529e+01, 2.498820e+01, 2.285048e+01, 3.441589e+01, 2.326779e+01, 2.638349e+01, 3.386375e+01, 2.425920e+01, 2.408165e+01, 4.312405e+01
3.327852e+01, 2.777780e+01, 2.544915e+01, 3.274995e+01, 2.519584e+01, 2.979984e+01, 3.218966e+01, 3.450310e+01, 2.682572e+01, 3.168358e+01
3.406305e+01, 2.649398e+01, 3.114708e+01, 3.921865e+01, 3.341637e+01, 2.827174e+01, 3.066245e+01, 3.962429e+01, 2.785997e+01, 3.014864e+01
3.237327e+01, 3.446272e+01, 2.968446e+01, 3.196784e+01, 2.944881e+01, 2.919227e+01, 3.137198e+01, 3.342168e+01, 3.504014e+01, 3.098277e+01
3.219826e+01, 3.588479e+01, 3.571685e+01, 3.041071e+01, 3.401178e+01, 3.210804e+01, 3.124694e+01, 3.485091e+01, 3.468892e+01, 3.145715e+01
3.302104e+01, 3.528521e+01, 3.033111e+01, 3.385368e+01, 3.369744e+01, 3.229241e+01, 3.412340e+01, 3.429207e+01, 3.202352e+01, 3.289187e+01
2.415598e+00, 1.062128e+01, 3.324126e+01, 3.233872e+01

        Approach1 Results:  deltaPy ( Entries 424 )

1.374707e+03, 1.296199e+03, 1.709279e+03, 1.369515e+03, 4.195594e+02, 4.042487e+02, 7.175059e+02, 8.108540e+02, 7.544490e+02, 1.032239e+03
9.845034e+02, 1.875717e+02, 7.679471e+02, 4.598335e+02, 4.321325e+02, 3.893111e+02, 7.535547e+02, 5.313695e+02, 1.070183e+02, 4.932321e+02
2.849424e+02, 2.705563e+02, 4.125821e+01, 3.692712e+02, 1.117907e+02, 3.617673e+01, 9.865959e+01, 1.909267e+02, 2.997852e+01, 8.450000e+01
8.255505e+01, 1.225753e+02, 1.183533e+02, 2.416450e+01, 6.721742e+01, 1.358267e+02, 9.803889e+01, 1.452767e+02, 1.933507e+01, 5.567884e+01
5.426595e+01, 1.260858e+02, 8.036330e+01, 1.008260e+02, 1.553601e+01, 4.392684e+01, 6.852600e+01, 6.587767e+01, 8.392677e+01, 1.040143e+02
1.260646e+01, 3.585620e+01, 5.642283e+01, 5.432270e+01, 6.998842e+01, 6.657856e+01, 7.695524e+01, 1.035273e+01, 2.958585e+01, 4.518738e+01
5.869626e+01, 5.594758e+01, 6.526344e+01, 8.669685e+00, 2.469294e+01, 3.927411e+01, 3.795882e+01, 4.309248e+01, 4.738493e+01, 5.943205e+01
7.243136e+00, 2.084134e+01, 4.226185e+01, 3.220477e+01, 4.047027e+01, 5.166798e+01, 4.527865e+01, 6.162865e+00, 1.777702e+01, 2.758547e+01
4.427478e+01, 3.485403e+01, 4.321848e+01, 3.923288e+01, 5.297359e+00, 1.531160e+01, 2.384169e+01, 3.592606e+01, 3.025852e+01, 3.780700e+01
3.423221e+01, 4.595692e+00, 1.330598e+01, 2.077775e+01, 3.148295e+01, 2.646773e+01, 3.327030e+01, 3.006999e+01, 4.020464e+00, 1.165703e+01
1.824612e+01, 2.776887e+01, 2.331490e+01, 2.658210e+01, 2.920256e+01, 3.561399e+00, 1.028777e+01, 1.613511e+01, 2.464271e+01, 2.067139e+01
2.363903e+01, 2.195526e+01, 2.494106e+01, 3.145402e+00, 9.140172e+00, 1.435960e+01, 1.843762e+01, 2.113869e+01, 2.187972e+01, 2.236365e+01
